formula,target
Sr2CeCoO6,1
Li4Mn3V2Sb3O16,0
Dy3Rh2,1
LiTi3Sb(PO4)6,0
Ag2BiSb(TeSe)2,1
La2Zn5Sn,1
Nb2VZn2O8,0
Rb2WCl6,1
Dy4Co,1
K2CeCuI6,0
Gd2Cu(SeO3)4,1
CNO2,0
CoGe2,1
KMnPO4,0
Na3AlSi3Sn3(SO8)3,0
Li4Fe3Sn3(SbO8)2,1
VIO7,0
Ca2NiBiO6,1
Li4Mn3Cr3(FeO8)2,0
LiGa2Pd,1
Nd2MnP2O,1
Gd2AgAu,1
Ba2Cr3O8,1
H8C2S3(NO3)2,0
Pr4Re6O19,0
Ba8Ta2Ru3(BrO9)2,0
Ba3Y4O9,0
Ba2FeMoO6,1
Eu4Bi3,1
TlVTeO5,0
K3HRhC5N5O,0
Na2In2GeSe6,0
Na10Ti4Zn4Si5S7O48,0
Li2Fe2OF4,0
Re3Br10N,0
Ti4ZnS8,1
Ba8Ta7O24,1
Mg21Zn25,1
Ba3(SbO3)2,0
PrFeCo,1
PrNb5O14,0
ThTi2O6,0
K4P21I,0
Ag9P14(OF)28,0
LiScPd2,1
Ce3Tl,1
Ag2PSe3,0
K5Nb16(O5F2)4,1
AlPt3,1
La6Mg(SiS7)2,0
AlGaP2,0
LaMg7,1
Sr2CdAu3,1
Rb(WCl3)3,0
Sr2ZrCrO6,1
Cd2SnO4,0
Na2ZrFeSi2O8F,0
K2Se2O7,0
Na2AlGaSi(SO6)2,0
NaMg2Al6VSi6B3H3O31,0
H5BrNO,0
Zn2Mo3O8,0
CeP4NO12,1
SrSbPt,1
TcOF4,0
MnAlPd2,1
KZrVF7,0
Tb2(Ga3Ir)3,1
Bi4Se3N2,0
HoGa2Pd,1
Na2CoPO4F,0
SrAgSF,0
CuSbS2,0
ErWClO4,0
Rb6Te2O9,0
Ba2Tl2Zn2Co3O10,1
LiBeH5(NF2)2,0
Ba2TmReO6,1
Be2VPt,1
Ca(PtO2)2,1
HgH16(Br3N2)2,0
LiAg2Sb,0
RbSn2(PO4)3,0
Ag2H12C3S3(BrN3)2,0
K2CuH12(SO7)2,0
Sm3TmS4,1
Zn2Cl5O2,1
Nd3Au,1
Cu2SeO4,1
BH3OF4,0
La4Fe(SbSe5)2,1
Ir4W,1
EuSbPt,1
Ba(AgS)2,0
Na7(WO3)9,0
Mg14TiNiO16,1
LiLa2Hg,1
KTiPCO7,0
Sr2CaTi6N2O11,1
CdHgSBr,1
SrLaCd2,1
Ba5GaRu2O11,0
Er(NiB)2,1
TaNb2Re,0
Rb2BeF4,0
Ag3Hg,1
CaLaFeSnO6,0
Mg6CrNiO8,1
MgMnCo3O8,0
Ta6Cr3Co3C2,1
K2CuH4,1
KTl2,1
AgSnTe2,1
CsGaS3,0
Th2Al,1
Pr2ZnPtO6,0
RbFeF3,1
Na3Mg8Nb4P3(S5O24)3,0
Ca3Cd2,1
Sr2ScReO6,1
Li5V3(CoO5)2,0
LaCdPd,1
Rb2InGaF6,0
PmMg2Sc,1
ThGaRh,1
La2TlZn,1
Mo3C8S13N2,1
CaYIn2,1
SrEuHfTiO6,0
RbMg14BiO16,0
SnI3,1
KPtN,1
AsC4S4N4Cl2O2F5,0
Zr2AlFe3,1
Ca3LaFe2(MoO6)2,0
Na4NiMo6(H19O20)2,0
Mn20(WC2)3,1
LiTiSe2,1
Ce2(Si2Pd7)3,1
SrBe2(PO4)2,0
NaLa2Ge2P3(SO8)3,0
BaZnTeCl2O3,0
KZrPCO7,0
FeSbTe,0
FeBr2,1
U2CuSi3,1
Mg14NbB,1
Na3Ir(NO2)6,0
NiSe,1
Sr2CuPt,1
Ba2Na2U(S2O)2,0
Ho7Ru2C11,1
U4S2N4O21,1
NdDyIn2,1
TaAuN2,0
Ba2La3Ti2Cr3O15,0
CsTiBr3,1
Li12Cr5O16,0
La2TlAg,0
SrEuMgBiO6,1
B5I,0
Li3Cu4F15,1
Fe(NCl)2,1
BaCSNCl,0
Ba4Si3Br2,0
BaNaB5O9,0
NbZnRh2,1
Ba3Te,1
CS2N,0
Mg14Si5O24,0
Li4Fe3Cu3(TeO8)2,1
CsWF7,0
Ti3As2POs3,1
Li2MgBi,1
LiMgAl3(SeO4)6,0
NaTaIn3P3(SO8)3,0
Rb2ScAgI6,0
NaSr3IrO6,1
Sr5(ReN3)2,0
ErTiGe,1
Ga7(CuSe4)3,1
CaEuNbWO6,1
CuBiSeO,1
Al(FeS2)2,1
Fe9O13,1
CsSr2Nb3O10,0
TmFeGe2O7,1
KNa2Y(Si2O5)3,0
Si(Hg2Se3)2,0
MgHg5,1
V2Cd(PO5)2,0
Na6Al4Si5Sn4S7O48,0
ErNiSb,0
CoH5CN(ClO)2,0
BaTl2O4,0
Co19Te34,1
SbPO5,0
TbNi5,1
Na2EuCl5,1
Tm2ZnAg,1
Sm2Th3O9,0
Li(BiO2)2,1
Li4Fe3P4O15,0
Mo(NCl3)2,1
Li2Cr4O13,0
Ca2Cu(SO)2,1
WI2,0
K2TlVF6,1
Mg14ZnCd,1
Re2P,1
Sr3Cu2(OF)4,1
Li3NbV4O8,1
Ni5P4,1
Er(MnSn)6,1
Mo4H2N2O13,0
MnAlPH4O7,0
Co3Mo3C,1
NpTe3,1
ZnAgPO4,0
Li3Cr2Fe3O10,0
K2SiF6,0
LiAl3Si9(N7O)2,0
Pr7Pd3,1
Sr3MoN4,0
BaCdS2,0
SrAl7Tl5Si5O24,0
Li2Al2Si4HO14,0
NdHoTl2,1
Na3AlZn3(SO4)6,0
Na18Ca16Ta8Si9(S3O16)9,0
Li2BiAu,1
Nd2S2F,1
La3Gd(BrO)4,0
Rb2LiVO4,0
K3ErF6,0
Ba2Na(SnAs)6,1
CsAuO3,1
LaMgAg,1
CaCr4(HgO4)2,1
Rb4Cu5Cl9,0
LiMnIr2,1
EuIn4Cu,1
NdGa,1
Li12Fe3CoP4(CO7)4,0
MnAgPd2,0
La2GaFeO6,0
Na2MgV4O10,0
NaZnP2HO7,0
Ca3SbN,0
ErP2H7O10,0
Y3AlO6,0
Cs2YCuBr6,0
Tb2Hf3Si4,1
NbVSi,1
ZrTiAu2,1
W3Br7,1
Y6Si7Ni16,1
Mg30MnSnO32,0
Na3MgNb5Si3(PO6)6,0
Na2VCSO7,0
LiBi3(PO5)2,0
TbCu5Sn,1
KLi6BiO6,0
TaGeRh,1
Tc4Br7O,0
Ba(H9O5)2,0
ZnC2(SN)2,0
LuPO2,1
MgMn2(SbO3)4,0
Tb4(Al8Pd3)3,1
Mn2P3O10,1
Cu2H6Pb5C(SO7)3,0
Y2MnS4,0
LiHfIr2,1
HgBr3NO,1
Tm6FeSb2,1
Al(CrB)2,1
SrHIO,0
Na5Zn3SnP3(SO8)3,0
Na2YAlP2SO12,0
Na2LaInSi(SO6)2,0
Ba3W2O9,0
Na5Al(HO)8,0
K3BiI6,0
Zr32N17O39,1
Zn2InN2,1
TeH6S(NO5)2,1
K2RbTaI6,1
U2Co(AsO12)2,0
NaNp2F9,1
Y(MnGe)6,1
Na3CoN2,0
LaAlNi,1
SmAgPb,1
Nd3Ga5SiO14,0
Nd(BRu)4,1
KEr(SO4)2,0
Ho3Co4Ge13,1
Ba5P4,0
Nb3WS8,1
Cd5Si(PO6)2,0
Ni23Te42,1
LiSm4(Mo2O7)2,0
AcTiO3,1
Ce5Ge2Rh,1
Ho5(Co2Si7)2,1
Sn2O3,1
MnTcOs,1
H13Se2N3O8,0
Si8HgC18,1
Ca5(AlSb3)2,0
KPrHf4O12,1
MgZn2Cr2O8,0
Ag6Mo2ClO7F3,0
Bi2Te4Cl7,0
RuN3Cl3O,0
LiV2PO7,0
Li3Mn(Si2O5)3,0
MnCoNiSn,1
K2AgMoCl6,0
Ca2YCrO5,0
Ba4MgTi3O10,1
Ag4S(NO)2,0
Pb4CN4,0
Zr10Al6O,1
Na2Mg2Zr2SiS5O24,0
CaHoTi2O6,1
ErNiSn4,1
TiAs,1
LaMg2H7Pd,0
Mo(C2N3)3,1
LiCrIr2,0
Eu3Pd2,1
CaPH5O6,0
Tb2MgMo2(ClO4)2,0
BaWO4,0
LaCuPd,1
YCd2,1
Ba9(NbN6)2,0
Na5Ca2Hf2P5SO24,0
Rb2NaPdF6,0
SrReO3,1
GaRu,1
Li(BC)2,1
WSCl4,0
Ho2AlOs,1
Tb5Ti5O17,1
Na10Zn4O9,0
Ba2UCu2Se5,1
Ba2HfUO6,0
Ba7Ga5AgSe15,0
Sm2Nb2S7O30,0
K3YN2,0
H8PbC5S2IN,0
FeCo2Si,1
MgGe,1
Sm3NiGe2,1
Sr9CaSi6,1
SmSnAu2,1
RbTlCl2,0
Sm2Ga2Co15,1
Rb2LiSn4,0
La3(GaNi2)2,1
Li6VCoP2(CO7)2,0
Er(CrSi)2,1
KInBr4,0
Li7Mn10O24,0
Zn(RhO2)2,0
Zr5Sb3Ru,1
Sc3As,1
Mg16Al12Co,1
Tm4Rh,1
CsSmCdSe3,0
HfRe2,1
Ba3Tm4O9,0
InC6,1
Li4Mn5Fe3O16,1
HoFeC2,1
ZrTe5,0
KMg6BO7,1
BCl2,0
NdHfO14,1
Nd12C6I17,1
VPO4F,0
K3MgVO4,0
Ba2LaReO6,1
K3SO4F,0
DyCoO3,0
Ca2VN3,0
UPbO4,0
LaNiSnH2,1
HfAsRh,1
CsFeI4,0
SiAgO3,1
Na5Mn2As(CO4)4,0
Cs2U3P6(HO5)4,0
Na10La6Nb2Si7S5O48,0
ScGaNi2,1
Rb2Pd(S4O13)2,0
PbS2O3,0
KLa5(CCl5)2,0
Na4AlGaSi(PO6)2,0
Ba2Sn3O7,0
NaMg6Zr,1
MgV2(CuO3)2,0
MgTi23O40,1
MoOs(PbO3)2,1
Th3Sn13Ru4,1
LuMg2Mn3S8,1
ScInCu2,1
Mg30NbSiO32,0
Al5AgS8,0
Na5H4BrO4,0
Pr2CdSn,1
CaMo2O5,0
K3W,1
B2CN,1
HgAs2Xe5F22,0
Rb2FeCuF6,0
MnGa4,1
Na6Nb3Ga(SiO4)6,0
Mg6NbCr,1
Li2AcSn,1
Li2ZnGe,1
H3CSO4F3,0
Ba2Pb,0
Y2IrPt,1
TaTe4Cl4O,0
BaFeAs2Ru,1
Na5TiAl3Si3(SO8)3,0
MgCo2(PO5)2,0
Sb2C9(NCl3)3,0
LaSmZn2,1
Ba5Li2(WO5)3,0
KBa2Zn3B9O19,0
Mn10CuN8,1
Te4As2S5(OF6)2,1
Sr7CaTi5Mn3O20,1
SrCu2PbS4,0
Rb2YTlI6,0
AlCr4AgS8,1
VCl3O4,1
Nd4FeS7,0
LiAlC16Cl12(OF6)4,0
Tb3TlC,1
CsK,1
ZnGaIr2,1
K2NaMoF6,0
Ca2PdN2,1
BaSrEuCrO6,1
Cr4Fe2O19,1
Y2SnAu2,1
LiCuP2O7,0
Nb4Tl4O13,1
Th(NiH)2,1
V2O3F2,0
Ag5Te2Br,0
CsTiAsO5,0
LiNd2IrO6,1
Mo15Pb2Se19,0
UFeO4,0
NaZnP3(H4O5)2,0
Sr2C2N3,1
KSmEuSbO6,1
SmH18(IO3)3,0
LiIrRh,1
RbVCl3,0
CaScRh2,0
Mg2P2H4O9,0
Hg3(SeI)2,0
UGe2Rh,1
KYMnWO6,0
IrPd3,1
ReBiO4,1
CeCd,1
K7(FeTe2)4,0
LiGa4(WO6)2,0
Os3(CO)10,0
MgBr2O,0
K2Na3P3O10,0
Al22PbO34,0
Ho2Si3Pd,1
LaDyO3,0
GdPt,1
CaZr3P2(SO6)4,0
AgHgSBr,0
Ba4Bi3O11,1
Ca2AgWO6,1
Na2HgPdF6,1
VRu,1
UP3H10ClO8,0
Ta2ZnS4,1
AlAgSe2,0
K2CoH2(SeO5)2,0
MgTe4Mo(WS)2,1
Ni6SnTe2,1
MnZn,1
Sr2CuTeO6,0
DyAlO3,0
LiSmTl2,1
Cs3Mn3V4O16,0
CsCNO,0
SrAsPd,1
Rb2Ag(AsSe2)3,0
K3Ga3As4,0
YMg2Cr3S8,0
Cs2Al2Si3O10,0
BaSrCuBiO6,1
Ag2PbI4,0
CaCo2(PO4)2,0
La2NiRhO6,1
Rb2V2O5,1
Al(ICl2)3,0
Lu6Zn23,1
Rb(IrO2)6,1
K6Mg(SbO4)2,0
BaLiH3,0
KTe,0
Er3Ga2Ge3,1
CaGd2Zr(GaO3)4,0
HfZnO3,1
Dy2Fe17H3,1
La2Ga10Ni,1
Tl6V7P5O31,0
H7C2SN5,0
K2MoSe2O11,0
La8Si5N14O,0
Nd2HgO4,0
Al(MoS2)12,1
Ti4Co,1
Ho2Al,1
K3P2H(O3F)2,0
Na2CaMg(SO4)3,0
Ba(HoTe2)2,0
KRbHg2,0
Ca4CrFe3O10,0
Mn2Ni(BiO3)3,1
Mg3Fe4(WO4)6,0
LiNd2Ga,1
PH11C(NO2)2,0
Nd3Si3Ni,1
ReSi2Tc,0
Cd3AsCl3,0
Ti2BeZn,1
AlIn(CuSe2)2,0
Y6O5F8,0
Ba(CO)4,0
Te2As2Se8S(OF6)2,0
LiTm2Ru,1
Th(NF2)4,0
Ce2Ge6Au,1
Y4NiSn8,1
K2MgMn3V2(HO5)2,0
Ca2P2H8O11,0
Bi2WO6,0
CsHSO2,0
Pr2Fe17H3,1
Zr5Sn3P,1
CrSO4,0
Eu4Au2O9,1
Co2PClO4,0
Np3Tl,1
BaTiF6,0
Mg3Fe2O5,0
BaCeEuNbO6,1
Nd4Fe4As4O3F,1
Tl3Cr4AgO14,0
VMoN3,1
Na2CaSi2Sn3(SO6)4,0
Rb2AsAuBr6,1
BaCdGe,1
NaW(ClO)2,1
GaSiTc2,0
CaTaAlO5,0
Sr2ZrNbO6,1
LiBeBO3,0
Ca6Si2H6O13,0
Li9Ti12NbO30,1
K3ZrHS(OF)5,0
Li4Ti3V2Cr4O18,0
K(CoS)2,1
Ho10Mn13C18,1
Mn4CrO8,1
H10C3NClO4,0
Sr(CrN)2,1
AlN,0
HfTiP2SO12,0
YMgVS4,1
AsS3(ClF2)3,1
Li4Mn8O9F7,0
Eu3(AsPd)4,1
LiSc4(Si2O7)2,1
Tm2PdAu,1
Sm2Tl,1
MnC5(O2F)2,0
P3PbNO9,1
MgV4(CuO4)3,1
Er6H40N8O49,0
In5Bi3,1
LiCaPb2,0
K3ReN3,0
Na5Y(CO3)4,0
Y2Ni7,1
Li6Cr3Fe(PO4)6,0
CaP(HO3)2,0
RbNiW(OF)3,0
MgRhO3,1
GdSn2,1
Sm2S2O,0
CuH16(ClO8)2,1
Cd(W3Br7)2,0
Ho4(CoB2)3,1
Na4Eu(SiTe3)2,0
SmMn5Co7,1
NaMnVO4,0
CrTe4Au,1
Cs3KZr2(Si3O10)2,0
Si(HgO2)2,0
Ir,1
Mg2CuAu,0
Gd3Ga2,1
Na5ScTa3Si5PO24,0
Sr3CoRuO7,1
NaCaTiBiO6,0
CaB6(H4O7)2,0
Ba2MgTl,1
Mg2Ge2O5,0
Mg6SnW,1
Mg3V2(SiO4)3,1
EuSi2Ni,1
SrEuYNbO6,0
U3CrSb5,1
Sr2Ni(PO4)2,0
Bi2PbF8,0
CeMg6C,1
Tb23Cd4Rh7,1
ReSi4Mo,1
NdNbO2,1
Ca18Eu2P12(SO16)3,0
LiBeNF4,0
BeW2Cl,1
Na2MnPO4F,1
Y(CuO2)2,1
CdCu3NiSe4,1
Li3Ni3TeO8,1
LiErO3,1
Al(SeCl2)2,0
YHfPd2,1
BaLa3(NiO4)2,0
Li5Mn5(SbO6)2,1
BaAsPt,1
Zn3Si3(SbO6)2,0
FeH14SO11,0
La6Sb4(SO4)3,0
Th2PSe2,1
Tm(Co2B)6,1
Li4Mn3Fe3(SbO8)2,0
BaSn5,1
Tb5(ReO6)2,1
ScSnPd,1
Li12MnNi3P4(CO7)4,0
CaMnAl4SiP3(HO4)5,0
La23Mg4Ir7,1
Sr5Mg,1
Na10Sc2Nb6Si11SO48,0
Ca2CdGe,0
MnCu3,1
Ti3P4NO18,0
SrMg14Si,1
TiFe3Ni2(PO4)6,1
Pr2Te4MoO14,0
K2CaP2O7,0
V2FeAg3O8,0
HfCrSi2,1
Na26(Ge3Au8)5,1
Pr2CrS4,1
VFeTe,1
Na3Ca2Ge2P3(SO8)3,0
Cr3SnN,1
Nb3Tl2Br9,0
MnH2SO5,0
Li3Si2(NiO4)2,0
CeMgCu2,1
AlV4(CuO4)3,1
AgMo12PbS16,1
Lu(BO2)3,0
Li2GdTl,1
Sr7CaMn3(FeO4)5,1
Ca4Si6Pb6Cl2O21,0
Ca2Sb2S5,0
CaSmB12,1
Li2Cr3(FeO6)2,0
LaNi2AsN,1
Sc2In,1
Ho3AlNi8,1
K2U3(IO5)4,0
SmH4I3O11,0
Tb2Ga8Fe,1
SrMgFeO3,0
Li4Cr3Co2Sb3O16,0
AgI2,1
CeAlH2Ir,1
Cs3Sc2I9,0
KCoF3,1
LaWO2,1
Cd4Bi2O7,0
Sr4FeRuO8,1
LaNbTeO6,0
Er2Re2Si2C,1
SiH16C8(NO2)4,0
RbSm(MoO4)2,0
FeSiMo,1
SrPrEuSbO6,1
Dy2NiRu,1
CuRe2(H2O3)4,0
MnH9C4NO6,0
CeZn(BO2)5,0
TaSi2H36C12N4Cl,0
Cs2CaCl4,0
MnHg3,1
Mg2In3MoS8,0
Na2MnCoNiO6,1
ZnSO4,0
TbBi5O9,0
ZnSb2P2O9,0
Al3GeW2,1
TaTiWC3,1
Na8ThU(MoO4)8,0
Sr3Li4(GeN3)2,0
Er2As7Rh12,1
SmZn2Ag,1
NaCl7,0
MgSiNiO5,0
Th7S12,1
Na3Ca3Y(SO4)6,0
NaSrPrSeO6,0
Co2SiO4,1
Mo3(NO5)2,0
CsVCoF6,0
PrErS3,0
CaCeEuGeO6,0
K2Zn3P4(HO3)4,0
TlH2NCl2,0
ZrTi3(P2O9)4,1
Cs2Co3S4,1
KMo2C4O11,0
Ba4Mg(CuO2)4,1
Na6Y4Hf4Si5S7O48,0
Na9TaZn5Si3(SO6)6,0
RbCoH24(C7N4)2,0
K2NaMoCl6,0
Ho2ZnCu,1
Ba3Ga3P5,0
NbIr3,1
Re2P2O11,0
LuRh,1
CoSn3,1
Li4V5(Fe2O9)2,0
YIn2Ni,1
Sn2S3,0
VCoSi,1
Ca7Ni4Sn13,1
Te2MoWS2,1
PrInNi2,1
SnCN2,0
CaNb(O6F)2,1
UTeSe,1
Zr3GeAs5,1
Pr3Pa,1
ErCoSi3,1
ZnGaAsSe,0
LiTb3,1
InHg3,1
Na9Nb4Zn8P9(SO8)9,0
Mg3Fe2O7,0
PmSmRh2,1
Cu3P4S4I3,0
RbBi2,1
SmDyZn2,1
Ti2TcPd,1
MgMo2O7,0
Mg2AlB2Ir5,1
B5H5CI,0
Dy3GeO8,1
CsNa3P4(H2O5)3,0
La6Cr(GeS7)2,1
MnGePd,1
LiLu(WO4)2,0
MnGeP2,1
Na6Y4Ta4Si7S5O48,0
Zr4Cr,1
Cs2U(PdSe2)3,1
KH2OsNCl4,0
Sr3Cr,1
PrPd,1
K3BrO,0
FeN2F5,1
Li5Fe(Ni2O5)2,1
CdSn,1
NaGeSb5O,1
LaMgCoO3,1
ZnIn2O4,0
Er6IrI10,1
LuSnAu,1
YBi(WO4)2,0
Li5Ti2Mn3O10,0
Sr3Ca5Mn8O20,0
MgFe4H42(S3O23)2,0
ScPt3C,1
LiMgH3,0
SmNiSb3,1
Zn11Co2,1
U2(PdRh)3,1
ScGa5Co,1
YFe4(CuO4)3,1
Na8Mg3Zr(PO4)6,0
Ce3(AgGe)4,1
LiCaUF8,0
Na14Y4Hf4Si9(SO16)3,0
RbSbWO6,0
KCaSmFeO6,1
Li2SbAsCO7,0
Sc2CdGa,1
Na15Ta5Zn7Si9(SO8)9,0
NaV3F10,0
Mn2SnW,1
Ca4Mn3CrO10,1
Ca2Ti9O13,1
RbTeNO3F4,0
Re3N,1
Y6Fe16O,1
K3Cr2(AsO4)3,0
Li17Sn4,1
V2Cu3NiO6,1
Ba2Hf7O16,0
Nd2CO5,0
Eu2AsAu,1
NaInI4,0
Th(SiTc)2,1
AlSBr3,0
Hg2ClO6,0
Li7CuSi2,1
CaB3H3O7,0
CaNd(CoO3)4,1
TaGaSi(SO6)2,0
Gd2Mn17C3,1
LaCrNiO6,1
TiTlCuTe3,0
LiScF2,0
SmGa2,1
Er4Fe,1
La3Ti4O12,1
Na3CaPCO7,0
DyCuO3,1
Ba10Nd4Y(MoO6)5,1
Tl3GeF7,0
Sr11(CN5)2,0
Be2Tl2Zn(O3F4)2,0
Hf3ScGa12,1
KH2Au(Cl2O)2,0
Li3Cr2NiO6,1
Li2P2WO8,0
LaSnAu2,1
Na2TlAgF6,0
MgAl2(CuO2)4,1
Ba10CaY4(Cu3O7)5,1
Ta2PbO6,0
Li2Fe2B2O7,0
CuC4(NO5)2,1
HfZrHg2,1
Ce3(SiPd)4,1
Dy3InS6,0
KPtNCl3,1
BaZr(AsO4)2,0
Na7Ti2Si5Sn2PO24,0
HoAgSe2,0
Li5Cu6(P2O7)4,1
V2Pb2Se2O11,0
KEuF4,0
La3Sb4Au3,0
CaHgPb,1
CaFe3Si2HO9,0
KDy2F7,0
Ho5CoSb2,1
Bi2Te2O,0
Li2Ta2O3,1
Te3As2S(OF6)2,0
Rb2MgNi2W2(OF)6,0
Na6MgO4,0
Sn2W3Cl14,0
La2Al7Ni,1
Er3O2F5,0
K2FeI4,1
UGa5Ir,1
Dy4MgRh,1
Na7NbSi6(GeO8)3,0
Ba2TbMoO6,1
TiFe3Co2(PO4)6,1
InCuPd2,1
SrMgCu2O3,1
Li4Cr3Co3(TeO8)2,1
EuNbO3,1
Na2YNbSi2SO12,0
Th2Co17,1
LiIrN2,1
KBiO3,0
LaCoSi2,1
Rb2AgSbBr6,0
NdO2,1
PrNiAs,1
Cs2Li14Tb3O14,1
Tm(Al5Fe)2,1
UH12N5F4,1
SnCl2,0
Pu2W2C3,1
AgHg3SbO6,0
K3SbCl6,0
TmTiGe,1
NdSnIr,1
Li3Mn5F15,1
UTe2PbO8,0
Li4V3Cr3(SbO8)2,0
Pr2UTe5,1
ThPS,1
Cu3PSe4,1
Na2Ti4Si3(SO8)3,0
Dy(CuGe)2,1
Si3Ru4,1
Ta19(Ni9Mo)2,1
GdLuCu2,1
Ho(AlSi)2,1
KPrMgWO6,0
Li5Mn6O12,0
Na2Ca3Hf(SO4)6,0
Na6Nb3Ga5(PO4)12,0
Na3YGe3(PO4)6,0
Na6Cr2P(CO4)4,1
PaGaFe2,1
CaNi,1
Mg29Ir4,1
TbCo5P3,1
Na13Zr7Si5P7O48,1
Ca3(B3Rh4)2,1
RbH(CO2)2,0
SiGeN2,0
Li4Ti5Fe3O16,0
Mg6CoSnO8,1
Ho7Rh3,1
H9C2(N3O2)3,0
Cs3HgI5,0
Li3VCr3O8,0
BaTlV2O6,1
LaCo5H4,1
Na5Y2Zr2SiP5O24,0
CeIn2Pd,1
HoEr,1
H12OsSN4O7,0
NbBr3O,0
TiH12N2(O2F3)2,0
NaGaH4,0
Tl3In5Se8,0
GdAl3,1
Sr4Ga2O7,0
TiV2O7,0
Ba2NiRuO6,0
KRb2RuF6,1
Sm(PPd)2,1
Na4LaYSi(PO6)2,0
Bi7(O2F3)3,0
Li5Ti2V3O10,0
Mo2Cl4O,0
K2SiO3,0
Ga2CoNi,1
Cs2CeAsS3Cl2,0
K2Mo15S19,1
Cs2NaTiF6,1
Li2Mo(PO3)8,0
Ca2As3Pb3ClO12,0
KCBr(NO2)2,0
TbPbAu,1
TiCoGe,1
DyIn2Ni9,1
ScHgW2,1
Tm2CuOs,1
Na5Zr2Si6ClO20,1
Y3SiS2,1
Ni2P3O11,1
Na2ZrPCO10,0
UCo3B2,1
DyMgCrS4,0
HgC6(S2N)2,0
Sc2(SeO4)3,0
Na10ScNb7(SiO4)12,0
Pr(CuSn)2,1
Li4NbFe(TeO6)2,0
B11H9C(Br3O2)2,1
Li16Mn15(CuO12)3,0
TiZnF4,1
Sm2MgIrO6,1
Cu2BiSO2,1
Mn9CdO10,1
CsLu3F10,0
NaSr2(FeAs)6,1
NbVN2,1
Mg30VCdO32,0
Rb2NaNb6(PO8)3,0
Na3NbOF6,0
BaLaFe2Cu2O11,1
Re2H6PbC(NO5)2,0
Mg17(SiO3)16,1
Cs2Re3Se4I3,0
Ho2CdHg,1
TlCu4S3,1
Li2PtO6,1
PuO2,1
KBaPrWO6,0
Li3Mn2Cr2O8,1
Zr(ClO4)4,0
HoSi3Rh5,1
LiCuF4,1
Cu3(P2O7)2,1
Sr2Zn5Si3,1
K2ZnH4,0
LaAl2,1
NaCuTe,0
K3Ta2Ag3Se8,0
InN,1
K2InHgBr6,1
NaP3(PbO3)4,0
K2CdSb2,1
LiCo5O7F,1
ThAs,1
AsSeI,0
SrCaMgSi2O7,0
Sm3Si2Cl5O6,0
Ca3Pt2,1
VCu2HO5,0
Cr2(Se2O5)3,0
CsPrCdSe3,0
Ba3TiFe2O9,1
Sr3Mg(SiO4)2,0
Gd2MgTl2(WO4)4,0
Rb2GaHgI6,1
Ca6Br2N3Cl,0
Ba13Dy8Zn4Pt4O37,0
Cs2MnV2(ClO3)2,0
NiH16(ClO8)2,0
Li4SeO5,0
TlBrO4,0
Co(AsO3)2,0
NaCaTa3Si3(SO8)3,0
V6CoIr,1
SrPuO3,1
Pr(BrO2)3,0
CaPdF6,0
U2SeS,1
La(AlGe)2,1
PuCrO3,1
La4Nd4S4O7,0
Hf9CoMo4,1
RbY(BH4)4,0
Ca2Cu2Si3(HO3)4,0
ZnCrNiP2O9,0
CaV2P3HO12,0
Ta(NF2)3,0
LuB6,1
Li4Be3P3IO12,0
Al3(BRu2)2,1
CoPtF6,0
La8Ni4O17,1
Mg3(TiAl9)2,1
Ca3(B3O10)2,0
SbTeI,0
CaYPd2,1
Sm2NbInO7,0
Rb8Ta6O19,0
Gd(BIr)4,1
Li3VSiO5,0
Mg14CrC,1
Tb3OsO7,1
LaLuIn2,1
ErCl3,0
ErI3O11,0
Mo(BrO)2,0
Ta2NbW,0
Fe3P2H3O8,0
Ti3CuO8,1
BaPr2CuO5,0
Ti3SnC2,1
Sc5Si3,1
TbCe3O8,1
Ti2Co(PO5)2,0
S2Xe(O3F)2,0
Rb2NdCuI6,0
MgTe4Mo4(SeS)2,1
DySnRh2,1
TlCr(SO10)2,1
Lu4MgRh,1
SnH4SNO4F,0
Sc2Ga8Ni,1
K3Er(SO4)3,0
LiNiPO4,0
CrN5Cl3,0
DyLuRh2,1
Be2PdAu,1
YFeN2,1
BaSrZnWO6,0
SrCa7Mn8O21,1
Hf2CoOs,1
Tb2InHg,1
Mg6MnNb,1
Ca3AlCd17,1
ZnCuSb2O7,0
Li2TlPCO7,0
Ce2Ga10Pd,1
BeTcSe,1
Cr(CoO3)2,1
Sr3CuRhO6,1
Li3Bi(PO4)2,0
NpO,1
Er3(AgPb2)2,1
V3Zn2FeO11,0
SrLaCuS3,0
Mg14ZnSiO16,0
MgBi2F12,0
ZrP2CO6,0
Y2MgPd2,1
Na2H4WO6,0
Gd2AgRu,1
BaWO3,1
Na4CaFe4(PO4)6,0
AgSb(PbS2)2,0
Rb3Au3I8,0
Ho3Ge5,1
KGdF4,0
GaAs,1
Na19Zr11S30,1
ThCu2,1
NaZn2Ge2PS5O24,0
Ho2MgCr2O8,0
RbZn2P3O14,1
HoGe2Pd,1
Li7Mn8O20,1
Na2Zr4Si5Ge4S7O48,0
Nd(NiP)2,1
MnSb2Pb5O11,0
Sn4Pt,1
MgV2(CoO4)2,0
BiSb,0
NaTi2O3,1
KGdTi4O12,1
Er4Si9Ir13,1
Y3AlNi8,1
Ba2Co4ClO7,1
MnVAgO4,0
AlWC2,1
